"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen0_044",-3.659218,0.392143,0.539219,0,0,0,1,0,1,1,1,1,0,0,1,1
"gen0_045",-1.408174,0.614168,0.836172,1,0,0,0,0,0,1,1,1,1,1,0,0
"gen0_046",1.088078,0.13349,0.160491,1,1,1,1,0,1,1,1,0,1,1,0,0
"gen0_047",0.960431,0.04488,0.443594,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen0_048",-3.053367,0.011344,0.666999,1,1,0,0,1,0,0,0,0,0,1,1,1
"gen0_049",-2.181389,0.733457,0.954384,0,1,0,1,1,1,0,0,0,1,1,0,1
"gen0_050",-0.31955,0.644662,0.873765,1,0,1,0,1,1,0,1,1,1,1,0,1
"gen0_051",-0.488734,0.877313,0.059249,0,1,1,1,1,1,0,0,1,0,0,0,0
"gen0_052",0.287661,0.379978,0.338941,0,0,1,0,1,1,0,0,0,0,1,0,0
"gen0_053",-3.380178,0.280104,0.619198,1,1,1,1,0,1,1,0,0,1,0,1,1
"gen0_054",-0.148366,0.602608,0.977098,0,0,1,0,0,0,1,1,0,0,0,0,0
"gen0_055",-0.023796,0.075853,0.798182,1,1,1,1,1,0,1,1,1,0,1,0,1
"gen0_056",-2.708195,0.931755,0.115481,0,0,1,1,1,0,0,1,1,1,1,0,0
"gen0_057",-2.207605,0.298738,0.504163,0,1,1,1,1,0,1,0,0,1,1,0,1
"gen0_058",-0.565785,0.260373,0.724989,0,1,0,0,0,0,1,1,0,0,0,1,1
"gen0_059",-2.084995,0.114466,0.069046,1,0,0,0,0,1,0,1,1,0,0,1,0
"gen0_060",1.231009,0.436095,0.89435,0,0,0,1,1,0,1,0,1,0,1,1,1
"gen0_061",-1.444224,0.373923,0.791864,1,1,1,0,1,0,0,0,1,1,1,1,0
"gen0_062",-2.91463,0.518641,0.293702,1,1,0,0,0,1,0,1,1,0,1,0,1
"gen0_063",0.483655,0.830661,0.40979,0,0,0,0,1,0,1,0,0,1,0,1,0
"gen0_064",-1.241314,0.545775,0.929356,1,0,1,0,1,0,0,0,1,0,0,1,1
