"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen9_0034",0.182654,0.134065,0.147064,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen9_0035",0.293497,0.111215,0.093214,1,0,1,0,1,0,1,1,0,0,1,0,0
"gen9_0036",0.263302,0.095669,0.134088,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen9_0037",0.284851,0.120707,0.165475,0,1,1,1,1,0,1,0,0,0,1,0,0
"gen9_0038",0.224649,0.115561,0.270209,1,0,1,1,1,0,1,1,0,0,1,1,0
"gen9_0039",0.10414,0.107546,0.150507,0,0,1,0,1,0,1,1,0,0,1,0,0
"gen9_0040",-2.629766,0.11101,0.15102,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen9_0041",0.223875,0.103292,0.053075,0,1,1,0,1,1,1,1,0,0,0,0,0
"gen9_0042",0.204245,0.090225,0.08727,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen9_0043",-0.804496,0.094389,0.149676,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen9_0044",0.177253,0.423643,0.093975,1,0,1,1,1,1,1,1,0,0,1,0,0
"gen9_0045",0.604008,0.104471,0.164209,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen9_0046",0.337926,0.10461,0.197222,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen9_0047",0.198922,0.137629,0.063116,0,1,1,1,1,1,1,1,0,0,1,0,1
"gen9_0048",0.208552,0.199056,0.141657,0,0,1,1,1,1,1,1,0,0,1,0,0
"gen9_0049",0.312901,0.092602,0.080774,1,1,1,0,1,1,1,1,0,0,0,0,0
"gen9_0050",0.31348,0.089075,0.41145,1,0,1,0,1,1,1,1,0,0,0,0,0
"gen9_0051",0.308424,0.110246,0.163685,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen9_0052",0.458811,0.107698,0.149823,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen9_0053",0.126554,0.127314,0.083521,0,0,1,0,1,1,1,1,0,0,1,0,0
"gen9_0054",0.127697,0.110174,0.141912,0,0,1,0,1,1,1,1,0,1,0,0,0
"gen9_0055",0.301017,0.089151,0.092187,1,1,1,1,1,1,1,1,0,0,1,0,0
"gen9_0056",0.34621,0.852168,0.168787,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen9_0057",0.274113,0.116676,0.096269,1,0,1,1,1,1,1,1,0,1,1,0,0
"gen9_0058",0.184604,0.109207,0.141902,1,1,1,1,1,0,1,1,0,0,0,0,0
"gen9_0059",0.239359,0.101389,0.083506,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen9_0060",0.301286,0.197457,0.396072,0,1,1,1,1,1,1,1,1,0,0,0,0
"gen9_0061",0.00054,0.113643,0.163464,1,0,1,1,1,0,1,1,0,0,1,0,0
"gen9_0062",0.766695,0.104301,0.150044,1,0,1,1,1,0,1,1,0,0,1,1,0
"gen9_0063",0.297562,0.085252,0.117725,1,0,1,1,1,1,1,1,0,0,0,0,0
"gen9_0064",0.360535,0.09115,0.143665,1,0,1,0,1,1,1,1,0,0,1,0,0
