"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0036",0.300329,0.096021,0.915944,0,1,1,0,1,1,1,1,0,0,1,1,0
"gen13_0037",0.266125,0.095664,0.066496,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen13_0038",0.188537,0.100331,0.076924,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen13_0039",0.281918,0.096527,0.072602,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen13_0040",-1.082207,0.096209,0.080129,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen13_0041",-2.262204,0.098897,0.058085,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen13_0042",0.262856,0.099058,0.054686,1,1,1,0,1,1,0,1,0,0,0,0,1
"gen13_0043",0.267377,0.108723,0.075377,1,1,1,0,1,1,1,1,0,1,1,0,0
"gen13_0044",0.260077,0.105188,0.074441,1,0,1,0,1,1,1,1,0,0,0,0,0
"gen13_0045",0.195954,0.096448,0.052684,0,0,1,0,1,1,1,1,1,0,0,0,0
"gen13_0046",0.258707,0.098091,0.050984,1,1,1,1,0,1,1,1,0,0,1,0,0
"gen13_0047",0.173684,0.095627,0.053246,1,0,1,0,0,1,1,1,0,0,1,0,0
"gen13_0048",0.177889,0.685935,0.080133,0,0,1,1,1,1,0,1,0,0,1,0,0
"gen13_0049",0.253281,0.095085,0.066112,1,1,0,0,1,0,0,1,0,0,1,1,1
"gen13_0050",0.265978,0.089949,0.069522,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen13_0051",0.205339,0.09634,0.353472,0,0,1,1,1,1,1,1,1,0,1,0,0
"gen13_0052",-0.92002,0.094821,0.049932,1,1,1,0,0,1,1,1,0,0,0,0,0
"gen13_0053",0.264144,0.109131,0.095963,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen13_0054",0.265289,0.111333,0.075748,1,1,1,0,1,1,1,1,0,0,1,0,0
"gen13_0055",0.286014,0.017849,0.096157,1,0,1,0,1,1,1,1,0,0,1,0,0
"gen13_0056",0.278556,0.089906,0.076948,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen13_0057",0.297946,0.096279,0.081892,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen13_0058",0.222138,0.098175,0.085905,1,0,0,0,1,1,1,1,0,0,1,0,0
"gen13_0059",0.223929,0.094248,0.467577,1,1,0,0,1,1,1,1,0,0,1,0,0
"gen13_0060",0.29533,0.090786,0.067725,1,1,1,1,1,0,1,1,0,0,1,1,0
"gen13_0061",-3.968804,0.250814,0.060334,1,1,1,0,1,1,1,1,0,1,0,0,1
"gen13_0062",0.309008,0.098345,0.059846,1,1,1,0,1,0,1,1,0,0,1,0,0
"gen13_0063",0.237186,0.097494,0.989514,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen13_0064",0.280477,0.448591,0.066349,1,1,0,0,1,1,1,1,0,0,1,0,0
