"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen3_0021",-2.194041,0.504119,0.146459,1,0,1,0,1,1,1,1,1,0,1,1,0
"gen3_0022",-0.298654,0.506104,0.03817,1,0,1,1,0,1,1,1,0,0,0,1,0
"gen3_0023",-0.290738,0.358739,0.176896,1,1,0,0,0,1,1,1,0,0,1,0,0
"gen3_0024",0.057159,0.37763,0.108095,1,1,0,0,0,1,1,1,0,1,0,0,0
"gen3_0025",0.212603,0.404917,0.093872,1,1,0,1,0,1,1,1,0,0,0,1,0
"gen3_0026",0.174205,0.334885,0.094879,1,1,0,0,0,1,1,1,0,1,0,0,0
"gen3_0027",-0.13007,0.354263,0.12579,0,1,0,1,0,1,1,1,0,1,0,0,0
"gen3_0028",-0.000235,0.41065,0.087157,0,0,0,0,0,1,1,1,0,0,0,1,0
"gen3_0029",0.217046,0.340848,0.150801,1,0,1,0,0,1,1,1,0,0,0,0,0
"gen3_0030",0.234245,0.355668,0.159629,1,1,0,1,0,0,1,0,0,1,0,0,0
"gen3_0031",0.043701,0.354567,0.15496,0,0,0,0,0,1,1,0,0,1,0,1,0
"gen3_0032",-0.167447,0.358261,0.149348,1,1,0,0,0,1,1,1,0,0,0,1,0
"gen3_0033",0.096927,0.409121,0.152457,1,0,0,0,0,0,1,1,1,0,0,0,0
"gen3_0034",-0.304806,0.373976,0.13165,1,1,0,1,0,1,1,1,0,0,0,1,0
"gen3_0035",0.207346,0.228602,0.134863,1,0,0,1,0,1,1,1,1,0,0,1,0
"gen3_0036",0.315362,0.309743,0.166333,0,1,1,1,1,1,1,1,0,1,0,0,0
"gen3_0037",-0.054404,0.419646,0.100653,1,1,1,0,0,0,1,1,0,1,0,1,0
"gen3_0038",0.003068,0.330742,0.103652,0,1,0,1,0,1,1,1,1,0,0,1,0
"gen3_0039",0.09964,0.413667,0.08939,0,1,0,1,0,0,1,1,0,0,0,1,0
"gen3_0040",-2.877189,0.421515,0.103356,0,1,0,1,0,0,1,1,1,0,0,0,0
"gen3_0041",-0.294922,0.368367,0.102641,1,1,0,0,0,1,1,1,0,1,1,1,0
"gen3_0042",0.243586,0.382021,0.121256,0,1,1,1,0,0,1,1,1,0,0,1,0
"gen3_0043",0.154707,0.516836,0.115376,1,1,1,1,0,0,1,1,1,1,0,1,0
"gen3_0044",-0.133721,0.115713,0.122463,0,0,0,0,1,1,1,1,0,0,0,0,0
"gen3_0045",-0.211415,0.383993,0.733606,1,0,1,1,0,0,1,1,0,1,1,1,0
"gen3_0046",-0.294262,0.410158,0.101066,1,0,1,1,0,1,1,1,0,0,0,1,0
"gen3_0047",-0.324629,0.383605,0.104913,1,1,0,1,1,0,1,1,0,1,0,1,0
"gen3_0048",-0.353653,0.415435,0.104271,0,1,1,0,0,1,1,1,1,1,0,0,0
"gen3_0049",0.101804,0.375608,0.133375,0,0,0,0,0,0,1,1,1,0,0,1,0
"gen3_0050",-0.267839,0.365666,0.102748,0,1,0,1,1,1,1,1,0,0,0,1,1
"gen3_0051",-0.159833,0.46889,0.128125,1,0,1,1,1,1,1,1,0,1,0,1,0
"gen3_0052",0.244128,0.181739,0.145461,1,0,1,0,1,1,1,1,1,0,0,1,0
"gen3_0053",-0.246696,0.519084,0.767668,0,0,0,1,0,1,1,1,1,0,1,0,0
"gen3_0054",-0.310566,0.417117,0.121794,1,1,0,0,1,0,1,1,0,0,0,1,0
"gen3_0055",-0.200358,0.440145,0.139997,0,1,0,0,1,1,1,1,0,0,0,0,0
"gen3_0056",-2.443154,0.415305,0.150065,1,1,0,0,0,0,1,1,0,1,0,0,0
"gen3_0057",-0.3464,0.449666,0.109781,1,1,0,0,0,0,1,1,0,1,0,0,0
"gen3_0058",-0.299871,0.421727,0.647838,0,1,0,0,0,1,1,1,0,1,0,0,0
"gen3_0059",0.141038,0.320092,0.110178,0,1,1,0,1,1,1,1,0,1,0,1,0
"gen3_0060",-0.143971,0.37389,0.137504,1,0,0,1,0,0,1,0,1,1,0,1,0
"gen3_0061",0.261818,0.349968,0.139748,1,0,1,0,0,1,1,1,1,0,0,1,1
"gen3_0062",-0.264751,0.344014,0.107934,0,1,0,1,1,0,1,0,0,0,0,1,0
"gen3_0063",-0.316797,0.475788,0.124302,0,0,0,0,0,0,1,1,0,0,0,0,0
"gen3_0064",-0.310927,0.496635,0.141734,0,1,0,0,0,1,1,1,1,1,0,1,0
