"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen18_0026",0.124458,0.120568,0.082149,1,1,0,1,0,1,1,1,0,0,0,0,1
"gen18_0027",-0.370638,0.11915,0.078955,1,1,0,1,0,1,1,1,1,0,0,0,0
"gen18_0028",0.118258,0.123159,0.083555,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen18_0029",0.089694,0.123442,0.078819,1,1,0,0,1,1,1,1,0,0,0,0,0
"gen18_0030",0.15779,0.120003,0.078859,1,0,1,1,0,1,1,1,1,1,0,0,0
"gen18_0031",0.133918,0.117984,0.079334,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen18_0032",0.135531,0.11808,0.29131,1,1,0,1,0,1,1,1,0,1,0,0,0
"gen18_0033",0.143351,0.122072,0.07781,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen18_0034",0.141154,0.118269,0.077295,1,1,0,1,0,1,1,1,0,1,0,0,1
"gen18_0035",0.107931,0.120693,0.082388,1,1,0,1,1,1,1,1,0,1,0,0,1
"gen18_0036",0.1224,0.122985,0.079141,1,1,1,1,0,1,0,1,0,0,0,1,0
"gen18_0037",0.127839,0.123442,0.079933,1,0,1,1,0,1,1,1,0,0,0,0,0
"gen18_0038",0.116515,0.737021,0.080792,1,0,1,1,1,1,1,1,1,1,0,0,1
"gen18_0039",0.11864,0.119924,0.078576,1,1,0,1,1,1,1,1,0,0,0,0,1
"gen18_0040",0.1159,0.119685,0.086639,1,0,1,1,0,1,1,1,0,0,0,0,0
"gen18_0041",0.153508,0.118034,0.523949,1,0,1,1,0,1,1,1,1,1,0,0,1
"gen18_0042",0.15398,0.117766,0.074581,1,1,1,1,0,1,0,1,0,0,0,0,1
"gen18_0043",0.134123,0.123036,0.081464,1,1,0,1,1,1,1,1,0,1,0,1,0
"gen18_0044",1.329717,0.123341,0.07815,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen18_0045",0.129475,0.922483,0.081241,1,1,0,0,1,1,1,1,0,0,0,0,0
"gen18_0046",0.143145,0.117786,0.074373,1,0,1,1,0,1,1,1,0,1,0,0,1
"gen18_0047",0.150639,0.117825,0.078481,1,0,1,1,1,1,1,1,0,0,0,0,1
"gen18_0048",0.134479,0.117925,0.614453,1,1,1,1,0,0,1,1,0,1,0,0,1
"gen18_0049",0.095717,0.124215,0.082625,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen18_0050",0.088881,0.125537,0.083263,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen18_0051",0.121329,0.123899,0.078731,1,0,1,0,1,1,1,1,0,1,0,0,0
"gen18_0052",0.112715,0.119482,0.079718,1,1,0,1,0,1,1,1,1,1,0,0,1
"gen18_0053",0.129844,0.117988,0.077343,1,1,1,1,0,1,1,1,1,0,0,0,1
"gen18_0054",0.139464,0.117988,0.077578,1,0,1,1,0,1,1,1,0,0,0,0,1
"gen18_0055",0.155028,0.815039,0.074367,1,0,1,1,0,1,1,1,0,0,0,0,1
"gen18_0056",0.15246,0.117921,0.075483,1,1,1,1,0,1,1,1,1,0,0,0,1
"gen18_0057",0.09986,0.122904,0.081819,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen18_0058",1.295436,0.122205,0.081969,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen18_0059",0.131622,0.119508,0.081171,1,1,0,1,0,1,1,1,0,0,0,0,0
"gen18_0060",-3.365983,0.118441,0.079726,1,1,1,1,1,1,1,1,0,0,0,0,1
"gen18_0061",0.148519,0.119466,0.076133,1,1,0,1,1,1,1,1,0,1,0,0,0
"gen18_0062",0.135986,0.120875,0.078972,1,1,1,1,0,1,1,1,0,0,1,0,1
"gen18_0063",0.103252,0.569012,0.089817,1,1,0,1,1,1,1,1,0,0,0,0,0
"gen18_0064",0.124781,0.123479,0.07501,1,1,0,1,1,1,1,1,0,1,0,0,0
