"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen2_0019",-1.051994,0.762417,0.374335,1,0,0,1,1,0,1,1,1,1,1,1,1
"gen2_0020",-0.453047,0.425609,0.116709,0,1,1,1,0,0,1,1,1,0,0,1,0
"gen2_0021",-1.146519,0.306347,0.03589,1,1,0,0,1,1,1,1,0,0,0,0,0
"gen2_0022",-2.10937,0.404811,0.066451,0,1,1,1,0,0,1,0,1,1,0,1,0
"gen2_0023",-0.200082,0.35554,0.375073,1,1,1,1,1,0,1,1,1,0,0,1,0
"gen2_0024",-0.742462,0.322548,0.104146,0,0,0,0,0,0,1,1,0,1,1,1,0
"gen2_0025",1.111259,0.209774,0.212606,1,1,1,1,1,1,1,1,0,0,0,0,0
"gen2_0026",-2.27826,0.257545,0.097783,0,1,0,0,0,0,1,0,1,1,0,1,1
"gen2_0027",-0.557317,0.371026,0.281645,0,1,1,0,0,1,1,1,1,1,0,0,1
"gen2_0028",0.169649,0.3605,0.22448,0,0,0,1,1,0,1,1,0,0,0,0,0
"gen2_0029",0.633234,0.60201,0.318591,0,1,1,1,1,1,1,1,0,0,0,1,1
"gen2_0030",-0.316371,0.505309,0.338509,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen2_0031",-0.658507,0.735731,0.235011,0,1,0,0,0,1,1,1,1,0,0,0,1
"gen2_0032",-1.826653,0.295967,0.158306,0,1,0,1,0,0,1,1,0,0,0,1,0
"gen2_0033",-1.279571,0.282336,0.356369,1,1,0,0,0,1,1,1,0,0,0,1,0
"gen2_0034",-1.597679,0.276624,0.021308,0,1,0,0,0,0,1,1,1,0,0,0,0
"gen2_0035",-0.249956,0.319256,0.05955,0,0,0,0,1,1,1,1,0,0,1,1,0
"gen2_0036",-1.987612,0.351422,0.084256,0,1,1,1,0,0,1,1,0,1,0,0,0
"gen2_0037",-0.873361,0.590931,0.054707,0,1,1,1,1,0,1,0,0,1,0,0,0
"gen2_0038",-1.427941,0.382515,0.051449,0,1,0,0,0,1,1,1,0,0,0,1,0
"gen2_0039",0.912443,0.188164,0.291529,1,1,1,1,1,1,1,0,1,1,0,1,1
"gen2_0040",0.482996,0.046806,0.289846,0,1,0,0,1,0,1,1,0,0,1,1,1
"gen2_0041",0.573778,0.149578,0.290436,1,1,0,1,1,0,1,1,0,1,1,1,1
"gen2_0042",-1.184847,0.391448,0.110219,1,0,1,0,1,0,1,1,1,1,1,1,0
"gen2_0043",0.485601,0.110807,0.26348,1,1,0,0,1,0,1,1,0,1,1,1,1
"gen2_0044",0.495555,0.079893,0.243295,1,1,0,0,1,0,1,1,0,1,1,1,1
"gen2_0045",0.35042,0.466506,0.340349,0,1,0,1,1,1,1,1,0,1,0,1,0
"gen2_0046",-0.033557,0.640813,0.316751,0,1,1,1,1,0,1,1,1,0,0,0,1
"gen2_0047",0.059321,0.321481,0.167543,1,1,1,1,1,0,1,0,0,0,0,1,0
"gen2_0048",-0.077797,0.599589,0.103369,0,0,1,1,1,0,1,1,0,1,1,1,0
"gen2_0049",-0.97544,0.396128,0.348614,1,1,0,1,0,0,1,1,1,0,0,1,0
"gen2_0050",-0.921691,0.31916,0.12679,1,0,1,0,1,0,1,1,1,1,1,1,0
"gen2_0051",-0.43245,0.384467,0.227038,1,0,0,0,1,0,1,1,0,1,0,1,1
"gen2_0052",-0.106276,0.071445,0.193535,0,1,0,0,0,0,1,1,1,0,1,0,0
"gen2_0053",-0.927729,0.283228,0.26155,0,0,0,0,0,0,1,1,1,0,0,0,0
"gen2_0054",-0.888317,0.374092,0.290589,1,1,0,0,0,0,1,1,1,0,0,1,0
"gen2_0055",-0.369795,0.548292,0.337864,0,0,0,1,1,0,1,1,0,0,0,1,0
"gen2_0056",0.246082,0.425035,0.194593,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen2_0057",-0.020069,0.045692,0.20727,0,1,0,0,1,1,1,1,1,0,1,0,1
"gen2_0058",-0.528561,0.371869,0.280442,0,0,0,0,0,0,1,1,0,0,0,1,0
"gen2_0059",-0.334355,0.418845,0.326575,0,1,1,1,0,1,1,1,0,1,0,0,1
"gen2_0060",0.572597,0.694469,0.356141,0,1,0,1,1,0,1,1,1,0,0,1,1
"gen2_0061",0.351907,0.152897,0.249469,1,0,1,1,1,0,1,1,0,1,1,1,1
"gen2_0062",0.339731,0.179425,0.218215,1,1,0,0,1,0,1,1,0,0,1,1,0
"gen2_0063",0.665795,0.423549,0.355177,0,1,0,1,1,0,1,1,0,1,0,1,1
"gen2_0064",-0.427553,0.689765,0.327539,0,1,1,1,0,1,1,1,1,0,0,0,1
