"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen5_0037",-0.144476,0.255181,0.11919,1,1,1,0,1,0,1,1,0,1,1,1,1
"gen5_0038",0.237575,0.214371,0.114877,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen5_0039",0.093143,0.276345,0.092574,0,1,0,0,1,0,1,1,1,0,1,1,0
"gen5_0040",0.230478,0.265074,0.13238,1,0,0,1,1,0,1,1,1,0,1,1,0
"gen5_0041",0.339505,0.299573,0.085234,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen5_0042",0.307275,0.267137,0.087419,1,1,0,0,1,0,0,1,1,1,0,1,0
"gen5_0043",0.070354,0.007849,0.118184,1,1,1,1,1,0,1,1,0,0,1,0,1
"gen5_0044",0.189621,0.847321,0.033715,0,1,0,0,1,0,1,1,1,1,1,1,0
"gen5_0045",0.302794,0.265662,0.045943,1,0,0,0,1,0,1,1,1,0,1,1,0
"gen5_0046",0.330799,0.264881,0.09396,0,1,1,1,0,1,1,1,0,0,1,1,0
"gen5_0047",0.257951,0.234752,0.142572,0,1,0,1,1,0,1,1,0,0,1,0,0
"gen5_0048",-0.199831,0.203702,0.107141,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen5_0049",0.235767,0.263051,0.077359,1,0,1,1,0,1,1,1,0,0,1,1,0
"gen5_0050",0.024226,0.26188,0.076147,0,0,1,1,0,1,1,1,1,1,0,1,1
"gen5_0051",0.340164,0.295428,0.065328,0,0,1,1,0,1,1,1,0,0,1,1,0
"gen5_0052",-0.33033,0.273681,0.698659,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen5_0053",-0.147053,0.249556,0.120121,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen5_0054",0.240152,0.219996,0.113946,1,1,1,0,1,1,1,1,0,1,1,1,0
"gen5_0055",0.194056,0.23343,0.135138,1,1,1,1,1,0,1,1,0,0,1,1,0
"gen5_0056",0.113212,0.27721,0.010482,0,0,1,0,1,0,1,1,0,0,1,1,0
"gen5_0057",-0.115506,0.315507,0.121353,0,1,1,1,0,1,1,1,1,1,0,1,1
"gen5_0058",-0.11426,0.026914,0.115956,0,1,1,1,1,1,1,1,0,1,1,0,0
"gen5_0059",0.324535,0.296591,0.480301,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen5_0060",0.322245,0.270119,0.083932,1,1,1,0,1,0,1,1,1,1,1,0,0
"gen5_0061",0.15468,0.221784,0.069859,0,1,0,1,1,0,1,1,1,0,0,1,1
"gen5_0062",0.733137,0.125834,0.078528,1,1,1,0,0,1,1,1,0,1,1,0,0
"gen5_0063",0.319366,0.285471,0.009997,1,1,1,1,1,0,1,1,0,0,1,0,0
"gen5_0064",0.311061,0.25046,0.083322,1,1,0,0,1,1,1,1,1,1,1,1,0
