"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen12_0030",-0.16088,0.149205,0.077139,1,1,1,1,1,0,1,1,1,1,1,0,0
"gen12_0031",-0.010131,0.147552,0.081916,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen12_0032",0.004894,0.149443,0.081702,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen12_0033",-2.886748,0.126505,0.868477,1,1,0,1,1,1,0,1,1,0,1,1,1
"gen12_0034",-0.123733,0.138846,0.070651,0,1,0,1,0,1,1,1,1,0,1,1,0
"gen12_0035",-0.024439,0.154356,0.085784,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen12_0036",0.003058,0.157531,0.097718,1,1,1,1,1,0,1,1,1,0,1,1,1
"gen12_0037",-0.134394,0.153628,0.086239,1,1,0,1,1,0,1,1,1,1,0,1,0
"gen12_0038",0.002495,0.158178,0.076343,1,1,0,1,1,1,1,0,0,1,1,1,0
"gen12_0039",-0.131421,0.134169,0.078673,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen12_0040",-0.13729,0.152789,0.079825,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen12_0041",-0.169152,0.140039,0.086648,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen12_0042",-0.181803,0.110903,0.084972,0,1,1,1,1,0,1,1,1,0,0,1,1
"gen12_0043",-0.11482,0.160485,0.081985,0,1,0,1,1,0,1,1,1,0,1,1,1
"gen12_0044",0.010013,0.146775,0.084122,1,0,0,1,1,1,1,1,1,0,1,1,1
"gen12_0045",-0.016096,0.139877,0.519343,1,0,0,1,0,1,1,1,1,1,1,1,1
"gen12_0046",-0.123067,0.410756,0.076479,1,1,0,1,1,1,1,1,1,0,0,0,0
"gen12_0047",-0.029124,0.128597,0.082802,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen12_0048",-0.117708,0.121949,0.082105,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen12_0049",-2.479249,0.093061,0.081484,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen12_0050",-0.05749,0.414276,0.081782,1,0,0,1,0,1,1,1,1,0,1,1,1
"gen12_0051",-0.172309,0.128747,0.08166,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen12_0052",-3.667656,0.124217,0.188661,1,1,1,1,1,0,1,0,1,1,1,1,1
"gen12_0053",-0.005085,0.157689,0.07765,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen12_0054",-0.016942,0.160487,0.077554,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen12_0055",-0.139136,0.151573,0.075909,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen12_0056",-2.011438,0.123526,0.085989,0,1,0,1,1,0,1,1,1,1,1,1,0
"gen12_0057",-0.041507,0.152125,0.086422,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen12_0058",-0.12037,0.157666,0.457486,1,1,1,1,1,0,1,1,1,1,1,1,1
"gen12_0059",-0.055057,0.142482,0.073733,1,1,0,1,1,0,1,1,1,0,0,1,0
"gen12_0060",-0.047574,0.119821,0.082871,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen12_0061",-0.16748,0.70987,0.088892,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen12_0062",-0.150689,0.127562,0.07652,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen12_0063",-0.171662,0.13237,0.085428,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen12_0064",-0.146507,0.134619,0.594811,1,1,0,1,1,1,1,1,1,0,1,1,1
