"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen28_0027",-0.044535,0.11559,0.054852,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0028",-0.044374,0.114362,0.044576,1,1,1,1,1,1,1,0,1,1,1,1,0
"gen28_0029",-0.045014,0.115119,0.022059,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0030",-0.043991,0.115429,0.027777,1,0,0,1,1,1,0,1,0,1,1,1,0
"gen28_0031",-0.044407,0.115926,0.026985,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen28_0032",-0.04441,0.115832,0.018065,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen28_0033",-0.041277,0.105609,0.058649,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0034",0.146425,0.752151,0.05916,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen28_0035",-0.043157,0.09276,0.221524,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen28_0036",-0.04429,0.114137,0.555619,1,0,1,1,1,1,1,1,1,1,1,1,1
"gen28_0037",-0.043519,0.115519,0.034668,1,1,0,1,1,1,0,1,1,1,1,1,0
"gen28_0038",-0.043046,0.114724,0.030389,1,0,0,1,1,1,1,1,1,1,1,1,0
"gen28_0039",-0.039,0.091445,0.047001,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0040",-0.043404,0.108872,0.029778,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen28_0041",-0.042991,0.109736,0.069051,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen28_0042",-0.042922,0.111261,0.043168,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0043",-0.044501,0.113547,0.022841,0,1,1,1,1,1,1,1,1,1,0,1,0
"gen28_0044",-0.042774,0.109089,0.073318,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen28_0045",-0.045474,0.115256,0.039654,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen28_0046",-0.045369,0.115242,0.036206,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0047",-0.042582,0.113427,0.046248,1,1,0,1,1,1,1,1,1,1,1,0,0
"gen28_0048",-0.042969,0.113919,0.05366,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0049",-0.043934,0.116859,0.050726,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0050",-0.044591,0.088704,0.046272,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0051",-0.043572,0.117264,0.837091,1,0,1,1,1,1,1,1,1,1,1,1,0
"gen28_0052",-0.038821,0.083405,0.039187,1,0,0,1,1,1,1,1,1,1,1,0,0
"gen28_0053",0.392926,0.114096,0.049917,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0054",-0.043129,0.113851,0.69814,1,1,0,1,1,1,0,1,1,1,1,1,0
"gen28_0055",0.506733,0.086326,0.058444,1,0,0,1,1,1,1,1,0,1,1,1,0
"gen28_0056",-0.054001,0.111819,0.059365,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen28_0057",-0.043335,0.113457,0.070187,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0058",-0.042943,0.107284,0.042473,1,1,1,1,1,1,1,1,1,1,1,0,0
"gen28_0059",-0.043189,0.107295,0.019387,1,1,1,1,0,1,1,1,1,1,1,1,0
"gen28_0060",-0.044097,0.114989,0.002483,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0061",-0.041981,0.114209,0.054014,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0062",-0.043099,0.678078,0.048126,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0063",-2.963973,0.631358,0.050078,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen28_0064",-0.042571,0.1147,0.174922,1,1,0,1,1,1,0,1,1,1,1,1,0
