"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen1_0030",-0.552516,0.327589,0.503233,0,0,1,0,1,0,1,0,1,0,0,0,1
"gen1_0031",-1.024933,0.374135,0.195594,0,0,0,0,0,0,1,1,1,0,0,0,0
"gen1_0032",-0.929695,0.386962,0.274583,0,0,0,0,0,1,0,0,1,0,1,0,0
"gen1_0033",-1.01795,0.281523,0.629198,1,1,0,0,0,1,1,1,1,0,1,0,1
"gen1_0034",1.404127,0.313701,0.537887,1,1,0,1,0,0,1,0,1,0,0,1,0
"gen1_0035",0.501749,0.072266,0.804317,1,1,0,1,0,0,1,1,0,0,1,1,1
"gen1_0036",0.494949,0.108923,0.281796,1,1,0,0,1,0,1,1,0,1,1,1,1
"gen1_0037",-2.986979,0.669441,0.461881,0,1,0,1,0,0,1,1,1,1,1,1,1
"gen1_0038",0.196689,0.223399,0.185888,1,0,1,1,1,0,1,1,0,0,1,1,0
"gen1_0039",-2.678693,0.184258,0.627393,0,1,1,0,1,1,1,0,1,1,0,1,1
"gen1_0040",0.12446,0.331043,0.713965,1,0,1,1,1,0,1,1,0,1,1,0,1
"gen1_0041",-0.281784,0.283063,0.315646,0,1,0,0,1,0,0,1,1,0,1,1,0
"gen1_0042",-0.296629,0.207541,0.72942,0,1,1,1,1,0,0,1,1,0,1,1,0
"gen1_0043",0.419428,0.175615,0.562817,1,1,1,0,1,0,1,1,0,0,1,1,0
"gen1_0044",0.75786,0.031035,0.660775,0,1,0,1,0,0,1,1,1,0,1,1,1
"gen1_0045",0.476303,0.043426,0.292118,0,1,0,0,1,1,1,1,0,0,1,1,1
"gen1_0046",-3.011041,0.046552,0.631358,1,1,1,0,1,0,1,1,0,1,1,0,0
"gen1_0047",-0.215165,0.697671,0.085024,0,1,1,1,1,0,1,0,0,1,0,1,0
"gen1_0048",-1.106018,0.432103,0.118859,1,0,1,1,1,0,1,1,1,1,1,1,0
"gen1_0049",-0.275252,0.218192,0.428347,0,0,0,0,0,0,1,0,1,1,1,1,0
"gen1_0050",0.58198,0.81994,0.795486,1,0,1,1,0,1,1,1,1,1,0,1,1
"gen1_0051",-0.511837,0.160097,0.716852,0,1,1,0,1,0,0,1,0,0,1,1,0
"gen1_0052",-0.258813,0.095548,0.066714,0,1,1,1,1,0,1,0,1,0,0,0,0
"gen1_0053",-0.145535,0.731301,0.768772,0,1,1,1,1,1,1,1,1,0,1,1,0
"gen1_0054",-3.154691,0.713018,0.359828,0,1,0,1,1,0,0,1,0,1,0,1,0
"gen1_0055",-0.369252,0.502504,0.352654,0,1,0,1,1,0,0,1,1,0,0,0,1
"gen1_0056",-0.463789,0.494868,0.275178,0,1,1,1,1,0,0,0,1,0,0,1,0
"gen1_0057",-0.939409,0.765671,0.32589,1,0,1,0,0,0,0,0,1,1,0,0,0
"gen1_0058",-0.77779,0.811608,0.358812,1,0,0,1,0,1,1,0,1,0,1,0,0
"gen1_0059",1.499999,0.192454,0.499479,1,1,0,1,1,0,0,1,1,0,1,0,0
"gen1_0060",-0.399023,0.755923,0.372185,0,1,0,1,0,0,1,1,1,0,0,1,1
"gen1_0061",-0.620351,0.292006,0.417036,1,0,0,0,0,1,1,0,1,0,1,1,0
"gen1_0062",-0.305737,0.514198,0.650061,0,1,1,0,0,0,1,1,0,1,1,1,0
"gen1_0063",-0.61516,0.77163,0.52463,0,0,0,0,0,0,1,1,1,0,0,0,0
"gen1_0064",-0.446566,0.46784,0.420325,1,0,1,1,1,0,1,1,1,1,1,1,0
