"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen26_0019",-2.354504,0.114088,0.827823,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0020",-0.042069,0.113564,0.062965,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0021",-0.032452,0.767292,0.059283,1,1,1,0,1,1,1,1,1,1,1,1,0
"gen26_0022",-0.0177,0.116735,0.056483,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0023",-0.043643,0.018989,0.061196,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0024",-0.044941,0.115837,0.062686,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0025",-0.0228,0.117311,0.037686,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0026",-1.86314,0.11642,0.052407,1,1,0,1,1,1,1,1,0,1,1,1,1
"gen26_0027",-0.042741,0.97468,0.259902,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen26_0028",-0.041709,0.114219,0.066782,1,1,0,1,1,1,0,1,1,1,1,1,1
"gen26_0029",-0.041449,0.115063,0.074115,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0030",-0.043137,0.11287,0.065809,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen26_0031",-0.043228,0.58885,0.051177,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0032",-0.044403,0.116055,0.026516,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen26_0033",-0.042522,0.115766,0.044035,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0034",-0.046933,0.116935,0.03141,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen26_0035",-0.045913,0.360488,0.069037,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0036",-0.040959,0.114185,0.068139,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0037",-0.041496,0.118113,0.063011,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen26_0038",-0.041509,0.111473,0.073598,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0039",-3.207271,0.115957,0.058124,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0040",-0.04338,0.331821,0.057446,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen26_0041",-0.043364,0.11592,0.018657,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0042",-0.043533,0.114173,0.067603,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0043",-0.043977,0.115682,0.033168,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0044",-0.043654,0.116202,0.044525,0,1,1,1,0,1,1,1,0,1,1,1,0
"gen26_0045",-0.043425,0.11227,0.06558,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0046",-0.043447,0.115274,0.071596,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen26_0047",-1.745951,0.114293,0.076667,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0048",0.003078,0.113386,0.07489,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen26_0049",-0.043475,0.114174,0.036606,1,1,0,1,1,1,1,1,0,1,1,1,0
"gen26_0050",-0.043029,0.115927,0.036688,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0051",-0.043049,0.003313,0.081393,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen26_0052",-0.04248,0.112897,0.053931,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0053",-0.145052,0.11501,0.061224,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0054",-0.043398,0.115753,0.470868,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0055",-0.005914,0.531733,0.065386,1,1,0,0,1,1,1,1,1,1,1,1,0
"gen26_0056",-0.045683,0.115894,0.062007,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0057",-0.042667,0.115895,0.061775,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0058",-3.568529,0.880637,0.060201,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0059",-0.04504,0.114852,0.02262,1,1,0,1,0,1,1,0,1,1,1,1,0
"gen26_0060",-0.046033,0.11422,0.041443,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen26_0061",-0.033714,0.113435,0.067892,1,0,0,1,1,1,1,1,1,1,1,1,0
"gen26_0062",-0.014595,0.11409,0.067502,1,1,1,1,1,0,1,1,1,1,0,1,0
"gen26_0063",-0.044855,0.113358,0.071914,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen26_0064",-0.044102,0.118732,0.428281,1,1,0,1,1,1,1,1,1,1,1,1,0
