"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0026",-0.084574,0.104014,0.086191,1,1,1,1,1,0,1,1,1,1,1,1,0
"gen13_0027",-0.045229,0.147283,0.078958,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen13_0028",-0.104038,0.151842,0.078867,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen13_0029",-0.068673,0.125507,0.082877,0,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0030",-0.058018,0.155712,0.083026,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0031",-0.154455,0.158577,0.078227,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen13_0032",-0.034796,0.130657,0.080987,1,1,1,1,1,1,1,1,1,1,1,1,0
"gen13_0033",-0.054621,0.151047,0.079257,1,1,1,1,1,0,1,1,1,1,0,1,1
"gen13_0034",-0.102525,0.147153,0.067147,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen13_0035",-0.031791,0.156693,0.077894,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen13_0036",-0.014801,0.153121,0.086178,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen13_0037",-0.079541,0.157081,0.086603,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen13_0038",-0.041083,0.156442,0.082851,1,1,0,1,1,1,1,1,1,1,1,1,0
"gen13_0039",-0.154094,0.15107,0.081776,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen13_0040",-0.020204,0.152213,0.082651,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen13_0041",-0.055629,0.114011,0.084281,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen13_0042",-0.160675,0.144968,0.082646,1,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0043",-0.027872,0.15416,0.081694,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen13_0044",-0.046837,0.151268,0.083944,1,1,0,1,1,0,1,1,1,0,1,1,1
"gen13_0045",-0.069352,0.164016,0.081691,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0046",-0.124248,0.105696,0.079844,1,1,1,1,1,0,1,1,1,0,1,1,0
"gen13_0047",-0.038713,0.148256,0.082688,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen13_0048",-0.050535,0.160694,0.08226,1,1,0,1,1,0,1,1,1,1,1,1,0
"gen13_0049",-0.024487,0.159642,0.080953,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen13_0050",-0.028988,0.15984,0.083584,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen13_0051",-0.121313,0.15256,0.082494,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen13_0052",-0.059052,0.164814,0.079193,1,1,0,1,1,1,1,1,1,0,1,1,0
"gen13_0053",-0.018918,0.157164,0.078022,1,1,0,1,1,1,1,1,1,0,1,0,0
"gen13_0054",-0.022463,0.157679,0.085316,1,1,0,1,1,1,1,1,1,1,0,1,0
"gen13_0055",-0.020693,0.14993,0.084128,1,1,0,1,1,1,1,1,1,0,1,1,1
"gen13_0056",-0.030945,0.149747,0.08421,1,1,0,1,1,0,1,1,1,0,1,1,0
"gen13_0057",-0.032377,0.124353,0.082873,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen13_0058",-0.044321,0.124065,0.0828,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0059",-0.045503,0.126082,0.082813,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen13_0060",-0.031195,0.122336,0.08286,0,1,1,1,1,0,1,1,1,1,1,1,1
"gen13_0061",-0.045812,0.121902,0.08282,1,1,0,1,1,0,1,1,1,1,1,1,1
"gen13_0062",-0.030886,0.126516,0.082853,0,1,1,1,1,1,1,1,1,1,1,1,1
"gen13_0063",-0.16219,0.146501,0.082017,1,1,1,1,1,1,1,1,1,0,1,1,0
"gen13_0064",-0.161448,0.134494,0.082577,1,1,0,1,1,1,1,1,1,1,1,1,0
