"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen5_0035",0.10659,0.09873,0.055399,1,0,0,1,0,1,1,1,0,0,0,0,0
"gen5_0036",-0.653404,0.147527,0.050938,0,1,1,1,1,0,1,1,0,0,1,0,0
"gen5_0037",0.286888,0.038867,0.127388,1,0,1,1,0,0,1,1,0,0,1,1,1
"gen5_0038",0.553845,0.495795,0.212972,0,1,1,1,1,0,1,1,0,0,0,1,1
"gen5_0039",0.185315,0.109848,0.097715,0,1,1,1,0,1,1,1,0,0,0,1,1
"gen5_0040",-2.401735,0.132674,0.15412,1,0,1,1,1,0,1,1,0,0,0,1,1
"gen5_0041",-0.170522,0.049025,0.02418,1,0,0,1,1,0,1,1,0,0,1,1,0
"gen5_0042",0.07359,0.071666,0.10581,0,1,1,1,1,0,1,1,0,0,0,0,1
"gen5_0043",0.37571,0.090005,0.161129,0,0,0,0,1,1,1,1,0,0,1,1,0
"gen5_0044",0.618384,0.090387,0.16023,0,0,1,1,0,0,1,1,1,0,0,1,0
"gen5_0045",-0.267025,0.125673,0.901401,0,1,1,1,0,1,1,1,0,0,0,1,0
"gen5_0046",-0.220309,0.122762,0.025702,1,1,0,0,1,0,1,1,0,0,0,1,1
"gen5_0047",0.058249,0.140587,0.055007,0,1,1,1,0,1,1,1,0,1,0,0,0
"gen5_0048",-0.325045,0.127113,0.157644,1,1,0,0,1,0,1,1,0,0,0,1,1
"gen5_0049",0.126977,0.091103,0.767128,0,1,0,1,1,0,1,1,0,0,0,0,1
"gen5_0050",0.116257,0.246433,0.099978,1,0,1,1,1,0,1,1,0,0,1,1,1
"gen5_0051",0.763334,0.088085,0.139959,0,1,1,0,1,1,1,1,1,0,0,1,0
"gen5_0052",0.898302,0.098657,0.146707,0,0,1,1,0,1,1,0,1,0,0,1,0
"gen5_0053",0.244846,0.094151,0.090074,0,1,1,0,0,0,1,1,0,0,0,0,1
"gen5_0054",0.146005,0.146193,0.226633,1,0,1,1,1,0,1,1,0,0,0,1,0
"gen5_0055",0.228358,0.094871,0.109994,1,1,1,1,1,1,1,1,1,0,1,1,1
"gen5_0056",-0.171786,0.091461,0.225565,1,0,1,1,1,0,1,0,0,0,0,1,1
"gen5_0057",0.16953,0.144523,0.136784,0,0,1,0,1,0,1,1,0,0,0,0,0
"gen5_0058",0.117863,0.139583,0.112015,0,1,1,0,0,1,1,1,0,0,0,0,0
"gen5_0059",-3.69826,0.113059,0.725732,1,1,1,1,1,0,1,1,0,0,0,1,1
"gen5_0060",0.206541,0.129463,0.011427,0,0,1,1,0,1,1,1,0,0,0,1,1
"gen5_0061",0.25929,0.136318,0.047144,0,1,1,1,0,1,1,1,1,0,0,1,1
"gen5_0062",0.656726,0.111443,0.104242,0,1,1,1,1,1,1,1,0,0,0,1,0
"gen5_0063",-0.571079,0.099892,0.149568,1,0,0,0,1,1,1,1,0,0,0,0,0
"gen5_0064",0.078786,0.142239,0.021308,0,1,1,1,1,0,1,1,0,0,0,0,0
