"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen4_0027",-0.039228,0.256645,0.133362,1,0,0,1,0,0,1,1,1,1,0,0,0
"gen4_0028",0.404843,0.235462,0.158639,1,1,0,1,0,0,1,1,1,0,1,0,0
"gen4_0029",0.320657,0.24311,0.162233,0,1,0,1,0,0,1,1,0,1,0,0,1
"gen4_0030",-0.151443,0.158286,0.158522,0,0,0,1,0,0,1,0,0,0,1,0,1
"gen4_0031",-0.017792,0.233837,0.149214,1,1,0,1,0,0,1,1,1,0,1,1,0
"gen4_0032",0.347225,0.236625,0.799972,1,1,0,1,0,0,1,1,1,0,1,0,0
"gen4_0033",0.474433,0.34668,0.148697,1,1,0,1,0,0,1,1,1,0,0,0,0
"gen4_0034",-0.241485,0.249208,0.14357,1,1,0,1,1,1,1,1,1,1,1,1,1
"gen4_0035",-0.155264,0.065869,0.100285,1,0,0,1,1,0,1,1,1,1,0,1,0
"gen4_0036",-0.183793,0.263937,0.176015,0,0,0,1,0,0,1,1,0,1,0,1,1
"gen4_0037",-2.342642,0.492433,0.417563,0,0,0,1,1,0,1,1,1,1,1,0,1
"gen4_0038",-0.038346,0.093789,0.243982,1,0,1,0,1,1,1,1,0,1,0,1,0
"gen4_0039",0.510544,0.228649,0.994798,1,0,0,1,0,0,1,1,0,0,1,0,0
"gen4_0040",-1.346709,0.214636,0.109124,0,1,1,1,0,0,1,1,1,1,1,0,0
"gen4_0041",-0.191562,0.184252,0.18844,1,0,0,1,1,0,1,1,1,1,1,0,1
"gen4_0042",-0.173498,0.206597,0.161059,1,0,1,1,0,0,1,1,0,1,0,0,0
"gen4_0043",-0.127875,0.077928,0.090524,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen4_0044",-0.126801,0.045949,0.23473,0,1,0,1,0,0,1,1,1,1,1,1,0
"gen4_0045",-0.25351,0.074677,0.195125,1,1,0,0,0,0,1,1,1,1,0,1,1
"gen4_0046",-0.243099,0.236283,0.14775,1,1,0,1,1,0,1,0,1,0,1,0,0
"gen4_0047",-0.185328,0.051828,0.031487,1,1,0,1,0,1,1,1,1,1,1,1,0
"gen4_0048",-0.307723,0.064519,0.090372,0,1,0,1,0,0,1,1,1,1,1,1,1
"gen4_0049",-0.12418,0.054552,0.103118,1,1,0,1,0,0,1,1,1,1,1,1,1
"gen4_0050",-0.2458,0.007696,0.125258,0,0,0,1,0,0,1,1,1,1,0,1,0
"gen4_0051",-0.207593,0.136884,0.029409,0,1,0,1,0,1,1,1,0,0,0,0,1
"gen4_0052",-3.480341,0.177647,0.107262,0,0,0,1,0,0,1,1,1,0,1,1,0
"gen4_0053",-0.146552,0.166975,0.156137,0,0,0,1,1,0,1,1,0,1,0,1,1
"gen4_0054",-0.126751,0.155086,0.183929,0,1,0,1,0,0,1,1,1,0,1,0,0
"gen4_0055",-0.135386,0.013915,0.092123,0,0,0,1,0,0,1,1,1,1,1,1,0
"gen4_0056",-0.146804,0.068885,0.097117,0,1,0,1,1,0,1,1,0,1,0,1,0
"gen4_0057",-0.37021,0.235573,0.092038,0,0,0,1,0,1,1,1,0,0,1,0,1
"gen4_0058",-0.141468,0.128488,0.044633,0,1,0,1,0,0,1,1,1,0,1,1,0
"gen4_0059",-0.175965,0.104569,0.022097,0,0,0,1,0,1,0,1,1,1,0,1,0
"gen4_0060",-0.332574,0.072432,0.08954,1,0,0,1,1,0,1,1,0,1,0,0,1
"gen4_0061",0.126274,0.153528,0.161308,0,0,0,1,0,0,1,1,1,1,0,0,1
"gen4_0062",0.096457,0.227902,0.222262,1,1,0,1,1,0,1,1,1,0,0,1,1
"gen4_0063",-0.239249,0.07227,0.147751,1,0,0,1,1,0,1,1,1,1,0,0,1
"gen4_0064",-0.205802,0.289709,0.195029,0,1,0,1,1,0,1,1,0,1,1,1,1
