"NAMES","LogCost","Gamma","Epsilon","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1"
"gen13_0041",0.480382,0.057828,0.478178,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen13_0042",0.490788,0.061655,0.068847,1,1,0,1,0,1,1,1,1,1,0,0,1
"gen13_0043",0.474275,0.076031,0.071283,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen13_0044",0.515113,0.071267,0.053488,0,1,0,1,1,0,1,1,0,1,0,0,1
"gen13_0045",0.464949,0.063865,0.070383,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0046",0.437665,0.058413,0.066492,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen13_0047",0.47368,0.963202,0.05557,0,1,0,1,1,1,1,1,1,1,0,0,1
"gen13_0048",0.463438,0.76159,0.168011,1,1,0,1,1,0,1,1,1,1,0,0,0
"gen13_0049",0.495319,0.220667,0.05476,0,1,1,1,1,0,1,1,0,1,0,0,0
"gen13_0050",0.505962,0.061777,0.064781,0,1,1,1,1,0,1,1,1,1,0,0,1
"gen13_0051",0.455682,0.058803,0.06443,0,1,1,1,1,1,1,1,1,1,0,0,1
"gen13_0052",0.526515,0.059832,0.63789,1,1,0,1,1,0,1,1,1,1,0,0,0
"gen13_0053",0.448649,0.061073,0.069332,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0054",0.467307,0.559996,0.068677,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0055",0.453914,0.057905,0.064495,0,1,0,0,1,0,1,1,1,1,1,0,1
"gen13_0056",0.401124,0.057903,0.063652,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0057",0.503716,0.032296,0.068714,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen13_0058",0.51814,0.060269,0.064602,1,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0059",0.496893,0.064274,0.068363,0,1,0,1,1,0,1,1,1,1,0,0,0
"gen13_0060",0.480051,0.067849,0.069628,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0061",0.428214,0.061834,0.177723,0,1,0,1,1,1,1,0,1,1,0,0,1
"gen13_0062",0.425118,0.063671,0.066907,0,1,0,1,1,0,1,1,1,1,0,0,1
"gen13_0063",0.476312,0.063023,0.073273,0,1,0,1,1,1,1,1,1,1,0,0,0
"gen13_0064",0.428078,0.680902,0.067114,1,1,0,1,1,0,1,0,1,1,0,0,1
